Time Series,R2,R2_Adj,AIC,BIC
TS1,0.7509245602654808,0.7499235872993675,-2087.8984845924606,-2056.019162269919
TS2,0.7569549851138455,0.7559782469428362,-2124.662207747541,-2092.782885424999
TS3,0.7365445947228146,0.7354858322099793,-2003.706046106064,-1971.826723783522
TS4,0.7555567216624123,0.7545743642143041,-2116.057279349476,-2084.1779570269346
TS5,0.7526127763236043,0.7516185878828419,-2098.099992317345,-2066.2206699948033
TS6,0.7512404596631999,0.7502407562191136,-2089.8021240679714,-2057.9228017454298
TS7,0.7515669975412724,0.7505686063726507,-2091.772414630975,-2059.8930923084336
